Receipt Time (s)	acc_x	acc_y	acc_z	angvel_roll	angvel_pitch	angvel_yaw	mag_x	mag_y	mag_z	
1475539346.696494	-40	340	-9650	-8	23	-88	-852	94	3020
1475539346.706698	-60	330	-9640	-1	1	-79	-852	78	3020
1475539346.716886	20	320	-9660	-26	18	-128	-852	78	3020
1475539346.727081	100	290	-9670	32	-28	-69	-852	78	3020
1475539346.737242	90	290	-9680	4	-68	-78	-867	94	3020
1475539346.747408	30	300	-9720	22	-17	-12	-867	94	3036
1475539346.757588	-10	310	-9720	14	6	-31	-867	94	3070
1475539346.767768	-20	320	-9720	-33	6	-68	-867	94	3070
1475539346.777978	10	350	-9720	-34	-34	42	-867	94	3070
1475539346.788146	60	400	-9680	58	12	-49	-867	94	3070
1475539346.798308	90	410	-9670	-19	11	-58	-867	94	3036
1475539346.808497	90	400	-9680	81	-17	-142	-867	94	3020
1475539346.818701	70	350	-9680	30	10	-210	-852	94	3020
1475539346.828936	50	290	-9670	-53	5	-252	-852	94	3020
1475539346.839110	0	220	-9660	-27	46	-308	-852	94	3020
1475539346.849271	-20	180	-9650	-21	14	-332	-867	94	3003
1475539346.859456	10	220	-9650	44	6	-281	-867	94	3003
1475539346.869638	60	270	-9660	-32	-3	-306	-867	78	3003
1475539346.879853	80	350	-9660	12	6	-209	-867	78	3003
1475539346.890041	30	360	-9680	-1	-9	-102	-867	78	3003
1475539346.900204	-30	290	-9680	-71	-40	-63	-867	78	3020
1475539346.910367	-70	230	-9670	-38	-11	90	-867	78	3036
1475539346.920546	-80	190	-9680	-84	-27	58	-867	78	3053
1475539346.930748	-50	220	-9680	-1	-5	151	-867	78	3053
1475539346.940926	-50	250	-9670	33	15	236	-867	78	3053
1475539346.951099	-60	310	-9680	25	18	249	-867	78	3020
1475539346.961269	-80	320	-9660	4	-8	334	-852	62	3003
1475539346.971446	-110	280	-9670	-23	35	334	-852	62	3003
1475539346.981639	-80	210	-9670	10	-8	283	-852	62	3003
1475539346.991815	10	210	-9670	-62	-34	288	-852	62	3003
1475539347.001998	110	260	-9670	52	-69	235	-867	94	3003
1475539347.012168	150	350	-9640	39	-2	89	-882	109	3003
1475539347.022357	80	340	-9630	20	47	40	-882	109	3020
1475539347.032536	-40	280	-9650	-20	81	-53	-882	109	3020
1475539347.042736	-130	170	-9640	-68	193	-82	-882	109	3020
1475539347.052916	-130	110	-9670	89	-159	-142	-882	109	3020
1475539347.063092	-20	140	-9680	-199	4	-176	-882	109	3020
1475539347.073254	130	220	-9640	25	0	-128	-882	109	3020
1475539347.083454	140	280	-9670	-64	1	-74	-882	109	3020
1475539347.093631	130	340	-9650	-12	64	-104	-882	109	3020
1475539347.103807	30	430	-9670	76	16	-56	-882	109	3020
1475539347.113987	0	500	-9690	44	24	1	-867	109	3003
1475539347.124155	-10	500	-9710	-10	-54	46	-852	109	3003
1475539347.134318	0	420	-9710	-48	23	115	-852	109	3003
1475539347.144496	30	330	-9680	-12	3	97	-852	109	3003
1475539347.154707	40	250	-9690	-140	0	67	-852	109	3003
1475539347.164883	10	190	-9680	-59	64	74	-867	109	2986
1475539347.175083	-20	190	-9660	-16	20	30	-867	109	2986
1475539347.185270	-50	270	-9660	-8	33	25	-867	94	2986
1475539347.195452	-40	340	-9660	31	41	-67	-867	94	2986
1475539347.205636	30	410	-9670	19	18	-102	-867	94	2986
1475539347.215814	70	410	-9670	-12	25	-110	-882	109	3003
1475539347.225991	50	320	-9660	2	29	-88	-897	109	3020
1475539347.236134	20	260	-9660	27	18	-60	-897	109	3053
1475539347.246274	0	230	-9650	14	-6	-29	-897	109	3053
1475539347.256436	-30	230	-9660	65	-7	-55	-897	109	3053
1475539347.266579	0	250	-9670	44	0	9	-897	109	3053
1475539347.276716	30	270	-9660	-58	-49	54	-882	125	3036
1475539347.286890	40	310	-9660	1	38	97	-852	125	3036
1475539347.297087	50	350	-9650	60	-11	52	-852	125	3036
1475539347.307250	30	340	-9640	24	-5	123	-852	125	3036
1475539347.317431	10	310	-9640	-8	41	93	-852	125	3036
1475539347.327612	0	260	-9640	-10	-19	28	-852	125	3036
1475539347.337788	10	250	-9650	8	12	44	-852	109	3036
1475539347.347980	30	280	-9660	-37	17	-42	-852	94	3053
1475539347.358165	50	300	-9660	21	53	-15	-852	94	3053
1475539347.368349	50	290	-9650	26	-6	-68	-852	94	3053
1475539347.378526	40	300	-9660	23	6	-33	-867	94	3053
1475539347.388730	30	310	-9650	35	32	-57	-867	94	3053
1475539347.398909	40	320	-9660	32	24	-67	-867	78	3053
1475539347.409089	40	310	-9660	27	26	-14	-867	78	3053
1475539347.419264	30	250	-9660	-32	18	-1	-867	78	3053
1475539347.429427	30	250	-9650	57	15	19	-867	78	3053
1475539347.439607	10	260	-9660	-2	-46	32	-867	94	3020
1475539347.449792	0	280	-9680	61	53	40	-852	94	3020
1475539347.459986	10	290	-9690	41	30	44	-852	94	3020
1475539347.470150	30	290	-9710	10	26	-16	-852	94	3020
1475539347.480312	40	310	-9700	8	7	-14	-852	109	3036
1475539347.490511	30	320	-9680	-11	6	-97	-867	109	3036
1475539347.500694	70	330	-9650	-30	82	-69	-867	109	3020
1475539347.510872	90	340	-9620	-2	3	-177	-867	109	3020
1475539347.521058	110	330	-9610	-87	-23	-212	-867	109	3020
1475539347.531229	90	320	-9620	-25	-9	-225	-867	109	3020
1475539347.541405	60	300	-9640	-25	53	-137	-867	94	3036
1475539347.551580	30	250	-9630	-24	38	-36	-867	78	3053
1475539347.561756	10	230	-9630	44	-28	-2	-867	78	3053
1475539347.571940	20	250	-9640	-7	30	84	-867	78	3053
1475539347.582169	30	300	-9630	63	-9	188	-882	94	3036
1475539347.592363	30	320	-9650	-26	6	249	-882	94	3020
1475539347.602542	50	320	-9660	-15	46	285	-882	94	3020
1475539347.612717	50	280	-9660	31	-23	231	-882	94	3020
1475539347.622898	50	260	-9660	-77	11	174	-867	78	3036
1475539347.633083	70	250	-9660	-8	-5	126	-867	78	3036
1475539347.643244	30	280	-9660	16	-29	-23	-867	78	3036
1475539347.653407	0	310	-9660	3	-35	-100	-867	78	3036
1475539347.663583	-30	360	-9660	31	-39	-193	-867	78	3036
1475539347.673759	-10	390	-9680	-31	-23	-210	-852	78	3036
1475539347.683951	30	360	-9670	-31	-54	-276	-852	78	3036
1475539347.694143	100	270	-9690	-47	-42	-173	-852	78	3036
1475539347.704305	110	210	-9670	-53	35	-150	-867	94	3036
1475539347.714492	40	160	-9650	-21	-9	-3	-867	94	3053
1475539347.724673	-10	220	-9650	23	35	133	-882	94	3053
1475539347.734849	-40	280	-9640	10	-5	189	-882	94	3070
1475539347.745043	-20	370	-9620	-11	3	248	-882	94	3070
1475539347.755205	40	450	-9630	111	-27	245	-882	94	3070
1475539347.765366	90	470	-9630	60	-47	218	-882	94	3036
1475539347.775542	120	460	-9640	27	11	155	-867	94	3020
1475539347.785721	110	410	-9650	8	-44	-41	-852	94	3020
1475539347.795928	60	350	-9640	3	73	-159	-852	94	3020
1475539347.806102	30	260	-9640	33	-16	-178	-852	94	3020
1475539347.816262	10	150	-9650	-50	11	-234	-852	109	3020
1475539347.826426	30	120	-9650	-56	38	-164	-836	109	3053
1475539347.836610	40	140	-9660	2	-28	-18	-821	109	3070
1475539347.846790	20	240	-9660	103	-32	11	-821	109	3070
1475539347.856971	10	400	-9660	113	-6	8	-821	109	3070
1475539347.867138	40	490	-9640	42	16	113	-821	109	3070
1475539347.877300	70	540	-9640	41	-17	123	-821	109	3070
1475539347.887480	110	480	-9640	27	41	137	-821	109	3070
1475539347.897672	100	400	-9630	40	18	63	-821	109	3070
1475539347.907816	50	280	-9650	76	-11	-16	-821	109	3070
1475539347.917958	10	200	-9660	-17	-4	2	-821	109	3070
1475539347.928100	0	100	-9650	-58	-14	-21	-836	109	3036
1475539347.938236	10	90	-9650	-38	101	49	-852	94	3020
1475539347.948372	60	110	-9640	-23	-11	-41	-852	94	3020
1475539347.958509	100	180	-9640	-31	-70	99	-852	94	3020
1475539347.968645	100	260	-9640	-11	33	131	-852	94	3020
1475539347.978781	60	350	-9620	23	55	101	-867	94	3020
1475539347.988918	0	420	-9620	-16	18	123	-882	94	3053
1475539347.999084	-20	440	-9630	35	-26	162	-882	94	3070
1475539348.009221	0	430	-9650	21	-13	112	-882	94	3070
1475539348.019356	30	390	-9640	49	-12	138	-882	94	3070
1475539348.029494	120	280	-9620	25	-5	91	-882	94	3053
1475539348.039629	180	200	-9610	-59	14	122	-882	94	3053
1475539348.049766	210	140	-9620	-8	-30	43	-867	78	3053
1475539348.059908	300	-110	-9640	-351	-86	-181	-867	78	3053
1475539348.070044	390	-260	-9670	-318	-76	-245	-867	94	3053
1475539348.080180	170	-130	-9710	-154	-44	-353	-867	94	3053
1475539348.090315	-50	90	-9650	-2	57	-388	-852	109	3087
1475539348.100470	-400	590	-9590	107	45	-277	-852	109	3087
1475539348.110606	-510	970	-9580	170	90	-252	-852	109	3087
1475539348.120742	-170	1040	-9560	177	-66	-160	-852	109	3087
1475539348.130884	160	900	-9650	88	-112	5	-852	94	3087
1475539348.141020	350	660	-9670	49	-28	1	-852	62	3087
1475539348.151183	360	330	-9690	-84	5	117	-852	47	3087
1475539348.161358	220	0	-9620	-100	62	252	-852	47	3087
1475539348.171542	-50	-270	-9610	-122	18	276	-852	47	3087
1475539348.181718	-150	-230	-9650	-114	64	219	-867	62	3070
1475539348.191899	-120	50	-9640	43	-29	195	-867	94	3070
1475539348.202092	30	310	-9650	39	-11	165	-867	109	3070
1475539348.212264	260	610	-9610	130	-12	77	-867	109	3070
1475539348.222443	270	710	-9610	157	-31	-12	-867	109	3070
1475539348.232620	110	690	-9620	44	52	-132	-867	109	3070
1475539348.242802	-20	550	-9620	-34	-18	-182	-867	125	3070
1475539348.252973	-60	310	-9630	-108	57	-175	-852	125	3070
1475539348.263142	20	-30	-9640	-55	-31	-185	-852	125	3070
1475539348.273318	120	-110	-9650	14	43	-190	-852	125	3070
1475539348.283499	180	-20	-9660	16	-18	-123	-852	125	3070
1475539348.293676	130	300	-9660	71	-56	-41	-867	125	3070
1475539348.303889	60	480	-9640	61	2	37	-867	125	3087
1475539348.314050	-10	550	-9640	102	-81	112	-867	125	3087
1475539348.324274	0	480	-9650	-18	7	212	-867	125	3087
1475539348.334459	40	390	-9670	-3	-4	140	-867	125	3087
1475539348.344637	100	260	-9690	-107	6	138	-882	125	3070
1475539348.354821	80	210	-9680	-16	-11	103	-882	94	3053
1475539348.364990	30	190	-9650	-22	24	75	-882	78	3053
1475539348.375151	20	220	-9650	-44	44	47	-882	78	3053
1475539348.385325	30	280	-9640	57	29	-44	-882	78	3053
1475539348.395501	70	380	-9630	5	-3	-76	-882	94	3036
1475539348.405712	70	400	-9630	10	-51	-166	-867	94	3036
1475539348.415901	70	390	-9630	-15	21	-146	-852	94	3020
1475539348.426061	70	340	-9640	-45	21	-149	-852	94	3020
1475539348.436222	60	290	-9640	-10	0	-103	-852	94	3020
1475539348.446398	60	250	-9660	-26	39	-41	-852	94	3020
1475539348.456577	40	180	-9660	21	18	-14	-867	94	3020
1475539348.466755	40	190	-9660	27	-17	49	-867	94	3053
1475539348.476933	60	260	-9660	36	76	87	-867	94	3053
1475539348.487108	70	330	-9640	62	-27	161	-867	94	3053
1475539348.497271	50	420	-9630	57	-39	128	-867	94	3053
1475539348.507455	30	390	-9620	-21	43	116	-867	94	3053
1475539348.517629	10	330	-9630	-31	-23	33	-867	94	3053
1475539348.527819	30	270	-9640	-41	-36	39	-867	94	3070
1475539348.537989	60	250	-9670	9	-11	11	-867	94	3070
1475539348.548151	60	260	-9660	-3	35	-30	-867	94	3070
1475539348.558313	50	290	-9640	31	-13	-112	-867	94	3053
1475539348.568490	30	320	-9630	-41	77	-117	-867	94	3036
1475539348.578705	40	380	-9620	-6	-5	-64	-867	94	3036
1475539348.588883	50	390	-9640	-57	-34	-102	-867	94	3036
1475539348.599081	50	350	-9650	4	17	-28	-867	94	3036
1475539348.609263	30	320	-9660	-12	-25	-48	-867	94	3036
1475539348.619440	20	310	-9680	-49	16	0	-867	94	3036
1475539348.629625	20	330	-9690	-25	-51	-2	-867	94	3036
1475539348.639810	60	370	-9680	36	-11	62	-867	94	3036
1475539348.649997	40	330	-9680	1	-12	18	-867	94	3036
1475539348.660159	30	320	-9660	76	5	120	-867	109	3020
1475539348.670338	30	330	-9690	-41	15	7	-867	109	3020
1475539348.680512	60	320	-9670	-55	5	49	-852	109	3020
1475539348.690712	100	290	-9650	18	-27	-59	-852	109	3020
1475539348.700886	90	270	-9630	-14	19	-60	-852	109	3020
1475539348.711087	70	270	-9620	-12	6	-41	-852	109	3036
1475539348.721253	50	310	-9630	-25	-36	-92	-852	109	3053
1475539348.731430	60	330	-9620	-32	-23	-69	-836	94	3087
1475539348.741610	60	330	-9630	5	-25	-53	-836	94	3087
1475539348.751787	70	320	-9620	-5	-46	-74	-836	94	3087
1475539348.761968	60	330	-9620	-33	-5	58	-836	94	3087
1475539348.772137	60	340	-9640	-8	-46	-24	-867	94	3053
1475539348.782307	60	330	-9620	-35	-12	62	-882	109	3036
1475539348.792484	60	300	-9620	-38	57	63	-882	141	3036
1475539348.802691	70	290	-9640	1	-56	22	-882	141	3036
1475539348.812898	80	300	-9650	16	37	44	-882	141	3036
1475539348.823075	70	310	-9660	27	-10	51	-882	141	3053
1475539348.833244	80	320	-9660	-11	4	17	-882	141	3053
1475539348.843420	90	290	-9650	10	13	-64	-882	109	3070
1475539348.853602	80	260	-9630	-63	9	-14	-867	78	3070
1475539348.863783	70	270	-9630	3	42	-18	-867	78	3070
1475539348.873966	60	280	-9630	-3	-32	-52	-867	78	3070
1475539348.884136	40	290	-9660	-25	18	-48	-867	78	3070
1475539348.894299	30	290	-9670	-28	-6	-87	-867	94	3053
1475539348.904479	30	300	-9670	-18	53	-14	-852	109	3053
1475539348.914703	30	320	-9660	-10	7	2	-852	109	3053
1475539348.924880	20	320	-9650	-9	3	9	-852	109	3053
1475539348.935079	40	310	-9640	-52	51	43	-852	109	3053
1475539348.945244	60	290	-9650	31	-2	11	-852	109	3053
1475539348.955405	60	290	-9650	-24	-4	34	-852	109	3053
1475539348.965589	50	300	-9650	33	-58	30	-852	109	3053
1475539348.975772	60	300	-9650	55	49	12	-852	109	3053
1475539348.985951	20	320	-9660	-30	-2	19	-852	109	3053
1475539348.996121	40	330	-9680	32	-14	0	-867	109	3053
1475539349.006282	60	330	-9690	37	39	-47	-867	109	3070
1475539349.016483	80	340	-9690	-45	-22	-52	-867	94	3087
1475539349.026688	80	320	-9670	13	-6	5	-867	94	3087
1475539349.036864	70	320	-9660	44	35	-38	-867	94	3087
1475539349.047059	60	330	-9650	73	1	-36	-867	94	3087
1475539349.057221	50	340	-9640	-41	37	-59	-867	94	3070
1475539349.067407	50	350	-9670	9	35	-31	-867	94	3053
1475539349.077588	40	330	-9680	61	9	-47	-867	94	3053
1475539349.087835	30	320	-9680	66	35	-17	-867	94	3053
1475539349.098027	30	330	-9690	-15	-23	69	-867	94	3053
1475539349.108194	10	340	-9660	-4	57	51	-867	94	3036
1475539349.118381	10	350	-9660	7	23	55	-867	94	3036
1475539349.128558	0	330	-9640	-69	63	16	-852	94	3036
1475539349.138743	0	320	-9630	-7	17	3	-852	94	3036
1475539349.148924	10	320	-9640	14	14	2	-852	94	3036
1475539349.159095	30	340	-9650	46	-8	-20	-852	94	3036
1475539349.169258	30	340	-9650	-19	8	-1	-852	94	3087
1475539349.179439	10	330	-9640	49	6	22	-852	94	3104
1475539349.189622	20	310	-9640	26	-26	-8	-852	94	3104
1475539349.199808	20	290	-9670	-27	-5	-40	-852	94	3104
1475539349.209997	10	300	-9670	25	33	-8	-867	109	3053
1475539349.220181	0	290	-9670	12	-2	-51	-867	109	3036
1475539349.230341	0	290	-9640	-15	3	9	-867	109	3036
1475539349.240519	-10	290	-9630	-49	33	46	-867	109	3036
1475539349.250720	0	290	-9630	45	-74	15	-867	109	3036
1475539349.260895	20	280	-9650	-38	41	45	-882	109	3053
1475539349.271074	10	260	-9650	37	50	24	-882	109	3104
1475539349.281246	30	250	-9670	-35	-15	-3	-882	94	3120
1475539349.291421	20	270	-9680	-81	-15	-11	-882	94	3120
1475539349.301600	20	290	-9670	12	-67	11	-882	94	3120
1475539349.311779	40	310	-9690	3	25	19	-882	94	3120
1475539349.321993	40	320	-9680	16	27	-57	-882	94	3120
1475539349.332160	50	310	-9680	-3	22	-59	-882	94	3120
1475539349.342343	60	320	-9670	-8	-1	-30	-882	94	3120
1475539349.352524	50	310	-9660	62	-24	-49	-882	94	3120
1475539349.362721	40	320	-9650	-2	-11	19	-882	94	3104
1475539349.372905	20	310	-9650	-28	-38	-7	-882	94	3087
1475539349.383078	20	320	-9660	-69	21	27	-867	78	3070
1475539349.393248	10	320	-9670	52	-23	1	-867	78	3070
1475539349.403424	10	290	-9690	60	14	8	-867	78	3070
1475539349.413604	0	280	-9680	-57	42	29	-882	94	3070
1475539349.423808	10	280	-9670	8	-9	-52	-882	94	3070
1475539349.434001	30	280	-9670	23	-2	-10	-882	94	3070
1475539349.444163	60	320	-9670	17	-35	35	-882	94	3070
1475539349.454335	80	330	-9690	-81	24	7	-882	94	3070
1475539349.464513	70	310	-9700	37	33	-11	-882	94	3070
1475539349.474724	70	310	-9690	-13	-39	0	-882	94	3070
1475539349.484905	40	300	-9680	8	18	-67	-882	94	3070
1475539349.495081	40	290	-9670	18	41	-44	-867	78	3070
1475539349.505242	40	280	-9660	-48	47	-75	-867	78	3070
1475539349.515418	40	290	-9660	36	-40	-13	-867	78	3070
1475539349.525628	40	300	-9660	-1	91	23	-867	94	3070
1475539349.535810	50	310	-9670	8	-21	-33	-867	94	3070
1475539349.546001	50	320	-9680	6	20	34	-867	94	3070
1475539349.556162	50	300	-9670	-58	34	-19	-867	94	3070
1475539349.566329	40	290	-9680	-4	-18	-12	-867	94	3070
1475539349.576504	40	300	-9690	22	39	17	-867	94	3070
1475539349.586706	40	310	-9690	14	57	41	-867	94	3070
1475539349.596882	30	320	-9690	43	-28	-4	-852	94	3070
1475539349.607075	40	310	-9690	13	41	-32	-852	94	3070
1475539349.617236	50	290	-9690	-45	32	-39	-852	94	3070
1475539349.627444	60	300	-9680	-63	19	-17	-852	94	3070
1475539349.637623	50	300	-9670	-32	17	4	-852	94	3053
1475539349.647799	40	310	-9670	25	-18	-29	-852	94	3053
1475539349.657979	40	300	-9650	15	-23	12	-852	94	3053
1475539349.668147	40	290	-9660	-26	-75	-10	-852	94	3053
1475539349.678308	30	300	-9670	15	-10	-11	-852	94	3053
1475539349.688484	20	310	-9690	3	34	-48	-852	94	3053
1475539349.698690	10	310	-9700	-45	-23	-13	-852	94	3053
1475539349.708865	0	300	-9690	-15	-18	13	-852	94	3053
1475539349.719066	0	290	-9680	-32	9	-8	-852	94	3053
1475539349.729251	10	280	-9680	2	10	-5	-852	94	3053
1475539349.739434	20	300	-9690	-16	1	-29	-852	109	3036
1475539349.749612	10	300	-9680	14	52	28	-852	125	3036
1475539349.759789	20	310	-9700	31	2	6	-852	125	3036
1475539349.769969	20	310	-9690	34	18	-9	-852	125	3036
1475539349.780136	50	300	-9690	3	-33	-35	-852	125	3036
1475539349.790303	60	290	-9690	-6	29	19	-852	109	3036
1475539349.800478	70	290	-9690	65	-4	-44	-836	78	3053
1475539349.810683	70	290	-9670	8	8	37	-836	78	3053
1475539349.820862	50	280	-9650	-15	37	-18	-836	78	3053
1475539349.831053	30	270	-9640	-49	-17	-2	-836	78	3053
1475539349.841221	20	270	-9640	26	-36	-2	-852	78	3036
1475539349.851404	20	270	-9660	19	-2	-23	-882	78	3036
1475539349.861648	30	290	-9650	-10	16	5	-882	78	3036
1475539349.871830	30	300	-9640	37	-8	32	-882	78	3036
1475539349.882015	20	300	-9650	-20	-33	-6	-882	78	3036
1475539349.892184	10	300	-9660	-21	-24	-53	-882	94	3036
1475539349.902356	20	300	-9680	1	-41	-2	-882	125	3036
1475539349.912534	20	300	-9670	-22	17	5	-867	125	3036
1475539349.922724	40	310	-9670	33	-27	-71	-867	125	3036
1475539349.932934	50	310	-9630	-27	27	26	-867	125	3036
1475539349.943106	40	310	-9640	-31	17	0	-867	125	3036
1475539349.953277	40	300	-9650	12	-34	-22	-867	125	3036
1475539349.963454	30	290	-9660	28	0	-17	-867	109	3053
1475539349.973636	40	290	-9660	26	-93	-15	-867	109	3053
1475539349.983811	40	300	-9670	9	-34	-11	-867	109	3053
1475539349.994001	40	320	-9640	107	-5	-17	-867	109	3053
1475539350.004162	40	320	-9620	-45	-6	6	-867	109	3053
1475539350.014328	30	320	-9620	-62	28	5	-867	109	3053
1475539350.024504	40	320	-9620	-54	-17	11	-852	109	3070
1475539350.034729	20	310	-9630	-21	43	23	-852	109	3070
1475539350.044906	30	320	-9650	28	-17	-3	-852	109	3070
1475539350.055084	20	310	-9650	44	-28	43	-852	109	3070
1475539350.065246	20	290	-9640	26	12	12	-852	109	3070
1475539350.075406	30	280	-9630	4	-6	13	-852	109	3070
1475539350.085582	20	280	-9620	-14	-1	6	-852	109	3070
1475539350.095767	40	300	-9630	-25	-34	-13	-852	109	3070
1475539350.105949	50	310	-9650	-33	-26	-17	-852	125	3070
1475539350.116118	40	310	-9660	15	2	-74	-852	125	3070
1475539350.126280	40	320	-9640	-5	-2	21	-867	125	3053
1475539350.136479	40	300	-9650	43	31	-16	-867	109	3036
1475539350.146687	30	300	-9650	-59	29	12	-867	94	3036
1475539350.156863	40	290	-9650	-9	-2	29	-867	94	3036
1475539350.167061	40	280	-9660	-14	-17	3	-852	94	3053
1475539350.177223	40	290	-9660	9	-3	58	-852	94	3070
1475539350.187386	40	300	-9650	20	28	0	-852	94	3070
1475539350.197569	20	300	-9650	32	20	109	-852	78	3070
1475539350.207750	20	290	-9660	-27	-17	52	-852	78	3070
1475539350.217927	50	280	-9680	-38	-21	29	-852	78	3070
1475539350.228099	90	290	-9680	-44	91	107	-852	78	3070
1475539350.238286	60	300	-9670	30	-24	23	-867	94	3053
1475539350.248462	10	330	-9650	-13	33	-44	-867	109	3053
1475539350.258668	-40	390	-9660	29	14	-47	-867	109	3053
1475539350.268847	-30	420	-9650	32	21	-75	-867	109	3053
1475539350.279023	40	430	-9650	-2	-6	-131	-867	109	3053
1475539350.289184	150	310	-9680	-117	-11	-46	-867	109	3053
1475539350.299359	130	190	-9640	-68	-38	-31	-867	109	3070
1475539350.309534	0	60	-9660	-54	53	29	-867	109	3087
1475539350.319711	-80	90	-9680	-50	21	17	-867	109	3087
1475539350.329889	-110	210	-9670	59	-39	73	-867	109	3087
1475539350.340094	90	520	-9680	31	7	75	-897	109	3036
1475539350.350260	120	470	-9670	25	-10	45	-897	94	3020
1475539350.360446	80	350	-9660	-61	-25	63	-897	94	3020
1475539350.370623	10	240	-9650	-99	40	-11	-897	94	3020
1475539350.380801	-10	150	-9650	34	-38	24	-897	94	3020
1475539350.390988	10	170	-9640	44	-57	3	-882	94	3020
1475539350.401171	60	290	-9660	44	16	-55	-882	94	3020
1475539350.411342	70	380	-9650	19	22	-65	-867	94	3036
1475539350.421518	60	450	-9650	61	-9	-77	-867	94	3036
1475539350.431693	50	410	-9650	4	-45	-1	-867	94	3036
1475539350.441898	20	310	-9650	66	20	11	-867	94	3036
1475539350.452071	20	250	-9660	0	24	3	-867	94	3036
1475539350.462235	0	220	-9660	-23	-57	40	-867	94	3053
1475539350.472411	0	270	-9670	-8	-5	65	-867	94	3053
1475539350.482593	10	310	-9660	-9	-5	138	-867	94	3053
1475539350.492772	20	330	-9660	-26	17	144	-882	94	3036
1475539350.502954	20	330	-9670	3	-47	181	-897	94	3036
1475539350.513121	0	330	-9650	-30	-3	229	-897	94	3036
1475539350.523291	0	370	-9660	-26	-10	168	-897	94	3036
1475539350.533468	30	350	-9670	20	1	170	-897	94	3036
1475539350.543673	60	310	-9680	-20	60	149	-897	94	3036
1475539350.553850	50	190	-9710	-61	26	75	-867	94	3053
1475539350.564043	30	120	-9700	9	-62	-10	-836	78	3070
1475539350.574213	0	150	-9700	-55	-6	-88	-836	78	3070
1475539350.584374	0	200	-9690	7	52	-139	-836	78	3070
1475539350.594559	50	350	-9670	27	3	-164	-836	78	3070
1475539350.604735	90	420	-9660	-1	22	-221	-852	94	3036
1475539350.614914	100	460	-9660	25	-12	-289	-867	109	3020
1475539350.625143	50	430	-9660	5	40	-217	-867	109	3020
