Time (s)	mag_x	mag_y	mag_z
1479414288.637278	10.710394	-1.343250	25.719459
1479414288.655194	11.392769	-2.111710	25.410959
1479414288.679267	12.158122	-3.010869	24.336015
1479414288.703284	13.256292	-3.420394	23.143488
1479414288.715254	13.501909	-3.704284	22.579322
1479414288.738872	13.698402	-4.346240	21.847677
1479414288.745191	13.855597	-4.859805	21.262361
1479414288.769168	14.820661	-6.110978	19.900928
1479414288.786950	15.260357	-6.893861	19.074258
1479414288.793257	15.467270	-7.520167	17.852298
1479414288.811247	14.981004	-8.643478	16.804651
1479414288.823240	14.591991	-9.542126	15.966534
1479414288.853172	15.074687	-10.338368	14.507364
1479414288.859161	14.956625	-10.898038	13.708235
1479414288.889205	15.047334	-12.201776	12.305208
1479414288.906916	15.007164	-12.734468	11.736276
1479414288.913170	15.264716	-13.022340	11.000818
1479414288.925367	15.470757	-13.252638	10.412452
1479414288.937347	15.345903	-13.713439	9.941759
1479414288.949265	15.318441	-14.012939	9.495126
1479414289.003224	15.644666	-14.595785	7.630255
1479414289.027155	15.647009	-15.605444	6.074691
1479414289.045209	15.486904	-15.872246	5.490456
1479414289.074900	16.299228	-16.007535	4.649158
1479414289.105237	16.911265	-16.639312	2.910160
1479414289.123286	16.715575	-16.906763	2.468284
1479414289.189153	17.800087	-18.151591	-0.951892
1479414289.201120	18.150851	-17.978305	-1.322138
1479414289.213136	17.634822	-18.323660	-1.828570
1479414289.225299	17.221998	-18.599944	-2.233716
1479414289.237287	17.181427	-18.820971	-2.838144
1479414289.249231	17.583501	-19.136074	-3.461844
1479414289.261233	17.905161	-19.388157	-3.960803
1479414289.279243	18.162488	-19.036698	-4.920596
1479414289.291280	18.151085	-19.516078	-5.758508
1479414289.309124	18.141962	-19.899581	-6.428838
1479414289.315201	18.351929	-19.584119	-6.895024
1479414289.327193	18.519903	-19.331749	-7.267972
1479414289.339101	18.726704	-19.060712	-8.056878
1479414289.363132	19.109410	-19.327867	-8.758081
1479414289.381108	19.443242	-19.781711	-9.697735
1479414289.393516	19.248109	-20.319510	-10.351079
1479414289.405232	19.092003	-20.749749	-10.873754
1479414289.423206	19.184384	-20.748237	-11.782441
1479414289.435193	19.185867	-20.816168	-12.859781
1479414289.447288	19.187053	-20.870513	-13.721654
1479414289.477154	19.739168	-20.810489	-15.859750
1479414289.483238	20.064225	-20.727688	-16.682254
1479414289.513136	19.880511	-20.484003	-19.282237
1479414289.525248	19.815190	-20.397359	-20.331259
1479414289.579056	20.194638	-20.413527	-23.575885
1479414289.591129	19.994070	-20.271838	-24.396880
1479414289.609192	19.833615	-20.158486	-25.053677
1479414289.621230	19.487986	-19.998665	-25.368880
1479414289.633255	19.428749	-19.939948	-25.971433
1479414289.645235	19.381359	-19.892974	-26.453475
1479414289.669353	18.791679	-19.631739	-27.147616
1479414289.687231	18.292328	-19.508126	-27.674734
1479414289.711203	17.602231	-18.887623	-28.405753
1479414289.729192	17.195926	-18.636271	-28.821400
1479414289.735248	16.870882	-18.850033	-29.434231
1479414289.747251	16.900534	-18.606199	-29.644182
1479414289.789102	17.479852	-17.881328	-30.306289
1479414289.801345	17.532554	-17.831235	-30.622142
1479414289.813172	17.647137	-17.998582	-31.225214
1479414289.825227	17.738804	-18.132460	-31.707672
1479414289.843194	17.450028	-18.170421	-32.303873
1479414289.855224	17.508694	-18.062509	-32.640678
1479414289.867151	17.555627	-17.976180	-32.910121
1479414289.879314	17.665596	-17.423132	-33.335910
1479414289.897151	17.970836	-17.741240	-33.886776
1479414289.933079	18.349400	-17.325079	-34.275301
1479414289.951157	18.300614	-17.178813	-34.287898
1479414289.957156	18.406429	-17.338364	-34.578288
1479414290.017130	19.399080	-17.621126	-34.664205
1479414290.035228	19.976256	-17.997990	-34.939312
1479414290.077042	21.070847	-18.006894	-35.736427
1479414290.101251	21.842827	-17.871522	-36.424425
1479414290.113115	22.254106	-17.754250	-36.147353
1479414290.131099	22.583129	-17.660431	-35.925696
1479414290.155232	22.463062	-17.400880	-35.956901
1479414290.167245	22.388185	-17.585158	-36.123725
1479414290.209173	22.541079	-17.380361	-36.672295
1479414290.257036	22.488324	-16.755886	-37.251615
1479414290.281282	22.987769	-16.792600	-37.159496
1479414290.293073	23.170059	-16.476268	-37.296035
1479414290.305326	23.315892	-16.223202	-37.405267
1479414290.322876	23.649823	-16.228172	-37.702886
1479414290.329178	24.786031	-16.093866	-38.501607
1479414290.347131	25.694997	-15.986421	-39.140584
1479414290.359332	25.915217	-15.831325	-39.441531
1479414290.377042	26.236236	-15.568967	-39.822444
1479414290.383244	26.493052	-15.359080	-40.127176
1479414290.395186	26.336395	-15.260311	-40.721351
1479414290.449217	26.496562	-14.360543	-41.611584
1479414290.503312	26.664716	-13.160651	-42.270552
1479414290.515281	26.835836	-13.294146	-42.646286
1479414290.581158	27.513290	-13.243286	-43.593391
1479414290.593096	28.238914	-13.083692	-44.125027
1479414290.610995	28.819413	-12.956016	-44.550335
1479414290.629289	29.264253	-12.564742	-45.316951
1479414290.665105	29.766217	-12.300498	-45.961758
1479414290.671110	30.041255	-12.052898	-46.159876
1479414290.683299	30.261286	-12.269663	-46.318371
1479414290.695170	30.220045	-11.959090	-46.375089
1479414290.707239	30.187052	-11.710632	-46.420463
1479414290.724973	30.160657	-11.511865	-46.176450
1479414290.737316	30.284386	-11.352852	-46.121396
1479414290.797252	30.606697	-9.899726	-46.315321
1479414290.815276	30.423952	-9.579156	-46.723039
1479414290.827209	30.277756	-9.322700	-47.049214
1479414290.898959	30.403945	-9.186807	-48.264783
1479414290.905313	30.406594	-9.423665	-48.422765
1479414290.953225	30.192108	-8.990168	-49.935607
1479414290.995355	29.632770	-8.344857	-50.753113
1479414291.049169	28.953364	-6.744548	-53.268849
1479414291.097558	28.140895	-3.634292	-55.179477
1479414291.109302	27.654670	-2.838293	-55.986786
1479414291.139232	26.882083	-1.484633	-57.359546
1479414291.151131	26.720042	-0.911144	-58.081232
1479414291.163122	26.590409	-0.452352	-58.658581
1479414291.181139	25.762484	0.744368	-59.120461
1479414291.205096	24.715115	2.605927	-59.925723
1479414291.217272	24.479514	3.260132	-60.344408
1479414291.229288	24.291034	3.783497	-60.679357
1479414291.241214	24.140249	4.340469	-61.367784
1479414291.253118	23.947200	5.131751	-61.287823
1479414291.265259	23.792760	5.764776	-61.223854
1479414291.331198	22.371286	8.487009	-62.783594
1479414291.385243	22.083342	10.381492	-63.565081
1479414291.397467	21.649877	10.863397	-64.096832
1479414291.415291	21.303105	11.387202	-64.241921
1479414291.421350	21.025688	11.806247	-64.357991
1479414291.439546	20.876175	11.934060	-63.960301
1479414291.451278	20.756566	12.036311	-63.642149
1479414291.469255	20.733300	12.325533	-63.597862
1479414291.475398	20.714687	12.418630	-63.702588
1479414291.499331	20.615463	12.621830	-63.643160
1479414291.517471	20.475574	12.379105	-63.458514
1479414291.535444	20.363662	12.184925	-63.310797
1479414291.571175	20.781885	12.043587	-63.714773
1479414291.601131	21.802735	11.925474	-63.861192
1479414291.654964	22.854521	10.314703	-63.538343
1479414291.661789	23.570414	10.395122	-63.514817
1479414291.673435	23.781019	10.113754	-63.986543
1479414291.691306	23.949503	9.888660	-64.363924
1479414291.721003	25.104636	9.550696	-64.164524
1479414291.727082	25.515350	9.369073	-64.155918
1479414291.775154	25.274188	9.600856	-64.643681
1479414291.781765	25.144038	9.616623	-64.609322
1479414291.817133	24.287436	8.657305	-64.503009
1479414291.835121	23.775262	8.170376	-64.216471
1479414291.847254	23.365522	7.780832	-63.987241
1479414291.859123	23.182574	7.607478	-63.383389
1479414291.889052	22.412176	6.873864	-62.163450
1479414291.907306	20.992122	5.270445	-61.354658
1479414291.937136	19.663240	3.898554	-60.458609
1479414291.949375	19.061998	3.533687	-60.140014
1479414291.961234	18.943114	3.034371	-59.955216
1479414291.973291	19.282539	3.602888	-59.947534
1479414291.985110	19.554078	4.057701	-59.941388
1479414292.009088	19.264357	4.214130	-60.006550
1479414292.015306	19.467111	4.754116	-60.198835
1479414292.039213	20.121186	5.600838	-60.685961
1479414292.063107	21.350919	6.446958	-61.165909
1479414292.081257	22.077845	7.439208	-61.757026
1479414292.105135	22.863899	8.868046	-62.103672
1479414292.129244	24.149131	10.778128	-62.830088
1479414292.141232	24.533680	11.526409	-63.018291
1479414292.159145	24.986163	11.848471	-63.168853
1479414292.195275	26.289457	12.684559	-63.785110
1479414292.207142	26.463207	12.982413	-63.992543
1479414292.237275	26.974125	12.166792	-63.758653
1479414292.249219	27.155785	11.876793	-63.550909
1479414292.261122	26.794159	11.299091	-63.594947
1479414292.285131	26.664497	10.591653	-63.784504
1479414292.315097	26.436670	10.249518	-62.924727
1479414292.327491	26.291289	10.066411	-62.743611
1479414292.363339	25.969847	10.508253	-62.353633
1479414292.375245	26.279941	11.172228	-62.496971
1479414292.393196	26.528015	11.703408	-62.611641
1479414292.417359	26.552102	12.426822	-62.958969
1479414292.429260	26.528479	12.776224	-63.051318
1479414292.441223	26.219893	12.917464	-63.125197
1479414292.471134	25.775529	13.618662	-63.736145
1479414292.495349	25.925668	13.237741	-63.874870
1479414292.512886	25.882488	13.010115	-64.204508
1479414292.549098	25.407122	12.529836	-62.849331
1479414292.573273	25.226387	11.628236	-63.195185
1479414292.585263	25.033376	11.307667	-63.380446
1479414292.632945	25.809574	10.593417	-63.994359
1479414292.651355	26.295081	10.388928	-63.787846
1479414292.663272	26.178018	10.039658	-63.574263
1479414292.687171	25.879089	9.661163	-62.888282
1479414292.705374	25.845224	9.734009	-62.994768
1479414292.717240	25.962977	9.792285	-63.500425
1479414292.731455	26.057179	9.838907	-63.904952
1479414292.747103	25.915275	9.668782	-64.018338
1479414292.765209	25.710933	10.170521	-63.929334
1479414292.795305	25.724998	9.496009	-63.704183
1479414292.813332	25.794373	9.256182	-63.437255
1479414292.831123	25.112118	8.910832	-63.193034
1479414292.867416	25.110007	8.828089	-63.289014
1479414292.885283	25.021749	9.024040	-63.322410
1479414292.909259	23.965842	8.139995	-62.853236
1479414292.939118	23.492842	6.855144	-62.216590
1479414292.951065	23.356852	6.244662	-61.896789
1479414292.975170	24.059058	5.061350	-61.436276
1479414292.987189	24.534044	4.671345	-60.992226
1479414292.999302	24.986454	4.013639	-60.847220
1479414293.017337	25.565648	3.280052	-60.380825
1479414293.029132	26.029003	2.693182	-60.007708
1479414293.041284	26.254844	2.361968	-59.849372
1479414293.065197	26.580054	1.636112	-59.116804
1479414293.107148	27.690698	0.713236	-58.363530
1479414293.119338	27.873887	0.224886	-58.393872
1479414293.131481	28.020438	-0.165794	-58.418146
1479414293.149124	28.717054	-0.340057	-58.017097
1479414293.155223	29.419191	-0.341187	-57.976570
1479414293.173139	29.980900	-0.342090	-57.944148
1479414293.209111	31.468434	0.366913	-57.771539
1479414293.221325	31.547873	0.846655	-57.990358
1479414293.251554	32.444421	1.039672	-58.557739
1479414293.287216	32.645748	1.845984	-58.923832
1479414293.299109	32.779411	1.891631	-59.052349
1479414293.316926	32.669076	1.859008	-59.505552
1479414293.341226	32.148085	1.466328	-59.807775
1479414293.353174	32.164015	1.657047	-60.250050
1479414293.370954	32.176759	1.809622	-60.603870
1479414293.407244	30.996536	1.432636	-60.610564
1479414293.419101	30.156448	1.422671	-60.401734
1479414293.436951	29.484378	1.414699	-60.234670
1479414293.455191	29.559471	1.154314	-59.853942
1479414293.467347	29.586171	1.061732	-59.656280
1479414293.497396	29.262510	0.859274	-59.469757
1479414293.509146	29.276180	1.033123	-59.278854
1479414293.521247	29.431960	1.172201	-59.266288
1479414293.545194	30.308080	1.248021	-58.617490
1479414293.563344	29.895371	1.274980	-59.087587
1479414293.575202	30.144578	1.296546	-59.183353
1479414293.605068	30.431015	1.396743	-59.251177
1479414293.623261	30.817116	1.516181	-58.986241
1479414293.641235	30.881975	1.904351	-59.102276
1479414293.701196	31.519318	3.309440	-60.282734
1479414293.731132	31.904708	4.109292	-60.781703
1479414293.743316	31.679626	3.909699	-61.029192
1479414293.779147	31.416976	3.627954	-61.341301
1479414293.797300	31.434284	3.801191	-61.336714
1479414293.821445	31.241943	3.981513	-61.260032
1479414293.839049	30.570039	3.945757	-61.271699
1479414293.857154	29.819763	3.963410	-61.218422
1479414293.875304	29.721983	4.207837	-60.817942
1479414293.899206	29.219070	4.628954	-60.731799
1479414293.923186	28.897206	4.677218	-61.209261
1479414293.965284	28.401992	4.449595	-61.525999
1479414293.977242	28.225657	4.389364	-61.274238
1479414293.989343	28.084588	4.341179	-61.072830
1479414294.013125	28.315981	3.442104	-60.698708
1479414294.067182	29.586083	2.057596	-60.543174
1479414294.109111	30.391432	1.274739	-59.517103
1479414294.133167	31.052502	0.940286	-58.904152
1479414294.145287	31.359970	0.475666	-58.616136
1479414294.175087	31.411648	-0.566745	-58.327533
1479414294.223294	32.605519	-1.935764	-57.817745
1479414294.241152	32.312697	-1.963455	-57.466698
1479414294.247265	32.078439	-1.985608	-57.185860
1479414294.265215	32.253142	-1.795908	-57.171424
1479414294.277299	32.320483	-1.989852	-57.650422
1479414294.295111	32.374356	-2.145006	-58.033621
1479414294.301142	32.272610	-1.992568	-58.059867
1479414294.325237	31.735018	-1.150790	-57.971521
1479414294.385222	30.871755	-0.179892	-58.206023
1479414294.427143	30.111109	0.483145	-58.550338
1479414294.451190	29.439142	0.558119	-59.420688
1479414294.481076	29.414645	1.380478	-59.949681
1479414294.487112	29.470310	1.795788	-60.013184
1479414294.499225	29.007889	2.335459	-59.993908
1479414294.517151	28.927640	2.490633	-59.978488
1479414294.529269	28.863441	2.614772	-59.966151
1479414294.559153	28.377550	2.714083	-60.236595
1479414294.583160	27.677867	3.133654	-60.065408
1479414294.595226	27.139403	2.990908	-60.316000
1479414294.625243	26.436438	3.131056	-60.746931
1479414294.637272	26.291104	3.403673	-60.440750
1479414294.649321	26.174836	3.621767	-60.195804
1479414294.715208	26.110481	2.791286	-60.472762
1479414294.739095	26.140037	2.574626	-60.580961
1479414294.751079	25.691874	2.336263	-60.097740
1479414294.769245	25.333343	2.145573	-59.711162
1479414294.787215	25.118940	1.785599	-59.471978
1479414294.793130	24.947418	1.497620	-59.280631
1479414294.817436	24.439708	1.691368	-59.369498
1479414294.829230	24.259188	1.698797	-59.338803
1479414294.859103	23.376413	2.304105	-59.644993
1479414294.871044	22.901599	2.672972	-59.909590
1479414294.883267	22.159639	2.898924	-59.770877
1479414294.901102	21.348805	3.148827	-59.870141
1479414294.925251	19.963939	3.716109	-60.503628
1479414294.937305	19.012870	4.493981	-60.456341
1479414294.973124	16.533556	6.579341	-61.359148
1479414295.003295	15.288898	7.847575	-61.933124
1479414295.021072	14.548619	8.213998	-61.740094
1479414295.039450	13.410194	9.087350	-61.672367
1479414295.069160	12.406400	9.577154	-61.727130
1479414295.105193	10.343971	10.738972	-60.852101
1479414295.117246	9.578771	10.665397	-60.875277
1479414295.141192	8.332038	10.144604	-60.628336
1479414295.176846	6.505739	10.350594	-59.363060
1479414295.207285	4.967673	10.645458	-58.399913
1479414295.219057	4.118982	10.452304	-58.212744
1479414295.261215	1.048663	10.750080	-56.277642
1479414295.290929	-0.183434	10.987005	-55.905865
1479414295.327139	-2.263678	11.944800	-54.987198
1479414295.339062	-3.404223	12.321466	-54.921947
1479414295.357283	-4.316660	12.622798	-54.869747
1479414295.375262	-4.833928	13.264138	-54.332063
1479414295.393143	-5.243158	13.584358	-54.047449
1479414295.417332	-6.151106	14.128443	-53.189104
1479414295.429212	-6.441744	14.414083	-52.852769
1479414295.477377	-8.385086	13.586074	-51.475840
1479414295.524958	-10.058526	12.998304	-48.458145
1479414295.531257	-10.436743	13.095128	-47.946752
1479414295.561212	-11.010344	12.515492	-46.621689
1479414295.609139	-12.113555	12.297059	-45.126066
1479414295.627281	-12.732563	11.911866	-44.510229
1479414295.644975	-13.010504	11.949415	-43.947482
1479414295.651326	-13.232856	11.979454	-43.497283
1479414295.692956	-14.932823	11.238825	-42.744637
1479414295.717210	-15.220398	11.659333	-42.058961
1479414295.729350	-15.000772	11.747388	-41.565998
1479414295.753179	-15.669447	11.348720	-40.323538
1479414295.765259	-15.939386	11.360617	-40.037503
1479414295.783449	-16.517447	11.577556	-39.177972
1479414295.795261	-16.979895	11.751108	-38.490348
1479414295.819228	-17.674790	11.530866	-38.060793
1479414295.861289	-17.855993	11.683960	-36.154510
1479414295.879343	-18.050732	11.974512	-35.510953
1479414295.909271	-19.259369	11.075888	-33.705316
1479414295.926763	-19.463121	11.211492	-32.850816
1479414295.939067	-19.553700	11.527397	-32.097138
1479414295.951117	-19.626163	11.780121	-31.494196
1479414295.987300	-21.218946	11.723079	-29.417449
1479414295.999272	-21.175626	12.005807	-28.859898
1479414296.017291	-21.213392	11.886287	-28.624091
1479414296.047090	-21.340196	11.783318	-27.793982
1479414296.065236	-21.624133	12.464136	-27.430900
1479414296.119343	-22.779048	13.608502	-26.796967
1479414296.131345	-22.930660	13.721568	-26.553278
1479414296.143245	-22.762263	13.673739	-26.218170
1479414296.161304	-22.844811	13.981179	-26.020161
1479414296.185202	-23.108523	14.562174	-25.594873
1479414296.197262	-23.339085	14.622786	-25.451446
1479414296.215004	-23.523534	14.671276	-25.336705
1479414296.221259	-23.671093	14.710068	-25.104755
1479414296.233151	-23.861562	14.810243	-24.568805
1479414296.275255	-23.769858	15.088751	-23.830973
1479414296.287245	-23.650887	15.251470	-23.689936
1479414296.299206	-23.410866	15.381645	-23.717262
1479414296.334948	-23.137658	15.638238	-23.125908
1479414296.341187	-23.507236	15.898482	-23.195962
1479414296.353128	-23.802899	16.106676	-23.252004
1479414296.383146	-24.315559	16.848977	-24.061518
1479414296.431293	-24.022823	18.446720	-25.462840
1479414296.455296	-24.456311	18.706136	-26.205266
1479414296.467259	-24.707002	18.767644	-26.500385
1479414296.485326	-24.617868	18.402006	-26.876637
1479414296.509200	-23.185920	18.871113	-27.418440
1479414296.521246	-23.111315	19.176188	-28.031550
1479414296.533135	-23.051630	19.420248	-28.522037
1479414296.550914	-22.931461	19.684636	-29.124662
1479414296.575449	-22.367339	20.438715	-29.614020
1479414296.599250	-22.498769	19.925700	-29.787052
1479414296.617114	-22.416750	19.743295	-29.786283
1479414296.641262	-22.269674	19.480632	-30.233676
1479414296.653175	-22.088630	19.387240	-30.143582
1479414296.671082	-22.378326	19.174246	-30.211664
1479414296.689211	-22.665129	18.245268	-29.174435
1479414296.701281	-22.839526	17.707543	-29.296189
1479414296.743293	-22.971372	16.657904	-28.367754
1479414296.767134	-23.435757	16.012543	-26.859067
1479414296.784953	-23.528450	15.852223	-25.832098
1479414296.797248	-23.602604	15.723966	-25.010523
1479414296.809259	-23.951615	15.206517	-24.493419
1479414296.833134	-24.454190	14.710296	-23.496508
1479414296.845275	-24.488040	15.086988	-23.142051
1479414296.857248	-24.732386	15.180919	-22.508094
1479414296.904978	-25.035535	15.170678	-20.541799
1479414296.965278	-24.898452	14.266727	-17.347582
1479414296.977241	-24.843450	14.455569	-16.681191
1479414297.001214	-24.981511	14.796643	-15.651510
1479414297.072907	-25.302766	13.858086	-14.400529
1479414297.109061	-25.075542	13.069091	-13.085840
1479414297.121324	-25.274809	13.220898	-12.711173
1479414297.138964	-25.434223	13.342344	-12.411438
1479414297.145259	-25.272066	13.301219	-12.171651
1479414297.169318	-24.777842	13.242000	-12.078639
1479414297.187262	-24.746961	13.497506	-12.045567
1479414297.199411	-25.229210	13.217927	-11.808876
1479414297.211197	-25.615009	12.994264	-11.619523
1479414297.265094	-24.301312	13.240436	-10.100432
1479414297.277312	-24.655425	13.357974	-10.042533
1479414297.289281	-24.938715	13.452005	-9.996214
1479414297.325283	-24.608151	13.466849	-9.252672
1479414297.343278	-24.900896	13.677386	-8.803700
1479414297.361261	-25.135092	13.845815	-8.444523
1479414297.367228	-25.322449	13.427434	-8.017025
1479414297.403164	-25.045064	13.285566	-7.384373
1479414297.427380	-24.526208	13.117515	-6.888593
1479414297.433020	-24.111123	12.983075	-6.491968
1479414297.445230	-24.575695	12.944664	-6.384903
1479414297.481198	-23.579294	13.077106	-4.536083
1479414297.511116	-24.085546	12.974114	-4.290640
1479414297.523260	-23.975859	13.075776	-3.782903
1479414297.535135	-24.467484	13.018824	-3.096400
1479414297.559154	-24.523628	12.867673	-2.177915
1479414297.577033	-24.253903	12.783201	-1.882488
1479414297.613254	-24.573287	13.835187	-0.251840
1479414297.643168	-24.446498	14.524052	0.707791
1479414297.733177	-23.736607	16.265453	4.012352
1479414297.763142	-22.897116	16.494266	5.987718
1479414297.769326	-22.663006	16.514163	6.752362
1479414297.811102	-21.988757	17.219518	8.113201
1479414297.847282	-21.009125	16.316769	9.502322
1479414297.913183	-19.010706	16.386723	12.721377
1479414297.925303	-18.612393	16.220707	13.330618
1479414297.937207	-18.438587	16.226176	14.098323
1479414297.949309	-18.299541	16.230550	14.712487
1479414297.966988	-18.115883	16.441472	15.273896
1479414297.979137	-17.751691	16.541069	15.933258
1479414297.997132	-17.460338	16.620746	16.460748
1479414298.045034	-16.092091	17.512487	18.905083
1479414298.069307	-15.614704	17.804008	19.401395
1479414298.093202	-14.425630	18.115035	19.733050
1479414298.111062	-14.292535	17.672497	20.131284
1479414298.123309	-13.172153	17.180185	20.309716
1479414298.147121	-11.993335	16.609538	21.127282
1479414298.183265	-11.650444	15.987866	22.102551
1479414298.225951	-10.631893	14.466523	22.593480
1479414298.237301	-10.026374	13.993140	22.770019
1479414298.249197	-9.541959	13.614434	22.911250
1479414298.303260	-8.148832	10.704495	23.365877
1479414298.315245	-7.895082	9.877268	23.668249
1479414298.332975	-7.185128	9.422908	23.559756
1479414298.339157	-6.689587	8.298874	23.543040
1479414298.369301	-5.541476	6.956826	23.238656
1479414298.405202	-3.335499	4.695802	22.779925
1479414298.417289	-2.523555	4.033204	23.129409
1479414298.471094	0.352796	2.637116	23.694061
1479414298.513154	2.283763	1.687610	24.011005
1479414298.561264	4.414576	1.448473	25.343479
1479414298.573172	4.762833	1.504482	25.530643
1479414298.591094	5.113860	1.756710	25.890609
1479414298.620733	6.140777	1.622107	26.661241
1479414298.627593	6.795590	2.127373	26.795088
1479414298.639315	7.102176	2.739008	27.112399
1479414298.651194	7.347444	3.228316	27.366248
1479414298.681149	8.222067	4.458388	28.124228
1479414298.693158	8.533045	5.018664	28.456024
1479414298.705311	9.071514	5.881728	29.141930
1479414298.717200	9.357446	6.295617	29.410341
1479414298.747022	9.986453	7.513883	30.147245
1479414298.771102	10.953908	8.666932	31.025317
1479414298.783245	11.442736	9.215187	31.477676
1479414298.837188	13.118590	11.007757	32.545968
1479414298.855161	13.609013	11.640971	32.974510
1479414298.885294	14.230281	12.617038	33.749355
1479414298.915093	15.755708	13.675295	33.835229
1479414298.927212	16.225660	13.844143	33.515372
1479414298.939119	16.963732	14.186643	33.750033
1479414298.951160	17.554189	14.460643	33.937762
1479414299.059098	18.499068	17.360520	33.472940
1479414299.076824	18.275505	17.760292	33.225541
1479414299.101138	17.968058	18.764635	33.471957
1479414299.113125	17.633431	19.091005	33.715301
1479414299.125291	17.220886	19.628664	33.909976
1479414299.137233	17.180537	20.197072	34.065716
1479414299.155227	17.148258	20.651799	34.190308
1479414299.179164	16.087870	22.329887	34.257596
1479414299.191073	15.839593	23.049457	34.343812
1479414299.209007	15.423706	23.279410	34.482863
1479414299.215139	15.090996	23.325091	34.313792
1479414299.245323	14.539472	23.460012	34.140407
1479414299.263066	14.311187	23.538714	34.109904
1479414299.269244	13.694028	23.325112	34.085503
1479414299.281267	13.417567	22.808528	34.556528
1479414299.329064	13.138632	21.191717	34.831251
1479414299.347345	12.956819	20.393794	34.373471
1479414299.359214	12.827799	20.463473	34.506591
1479414299.376990	12.724583	20.519216	34.613086
1479414299.383334	12.352323	20.148967	34.698282
1479414299.413110	11.034112	19.615809	34.820965
1479414299.425209	10.927524	19.357101	34.654351
1479414299.443131	10.842254	18.873572	34.941529
1479414299.449398	10.774038	18.486748	35.171271
1479414299.461185	10.791886	18.661274	35.425143
1479414299.479229	11.023431	18.870035	35.418006
1479414299.496933	11.208667	19.037044	35.412296
1479414299.515201	12.257563	19.526444	34.899512
1479414299.527325	11.906285	19.700452	35.137658
1479414299.557332	12.704038	20.697744	35.480587
1479414299.581168	13.895366	20.907338	35.938328
1479414299.593208	14.447699	20.736027	36.038788
1479414299.611177	15.251675	20.806400	36.049078
1479414299.635135	17.321916	21.032191	35.685475
1479414299.647334	17.985580	21.596456	35.626271
1479414299.671148	19.332334	21.786733	35.414878
1479414299.700715	21.932382	21.853198	35.475805
1479414299.713150	22.760281	21.907559	35.528614
1479414299.749276	25.204846	21.632015	35.065465
1479414299.761209	26.247315	21.454050	34.499561
1479414299.779054	27.081290	21.311678	34.046837
1479414299.791155	27.748470	21.059499	34.105127
1479414299.803276	28.789167	20.788616	33.801368
1479414299.827193	30.722302	20.260262	33.363955
1479414299.851250	32.828571	19.562584	32.579449
1479414299.869288	33.939576	19.245380	31.950122
1479414299.947071	39.827155	17.962213	29.939102
1479414299.995172	42.989368	17.929202	27.725657
1479414300.012946	43.589073	18.007815	27.296229
1479414300.025370	44.575790	17.586721	27.162922
1479414300.037380	45.365164	17.249846	27.056276
1479414300.073143	47.995247	18.395454	25.020465
1479414300.103242	48.692069	18.839263	24.072083
1479414300.115383	48.875453	18.874145	23.672589
1479414300.132968	49.456691	19.040332	22.792369
1479414300.139101	50.356213	19.311563	22.508661
1479414300.151102	51.075830	19.528548	22.281695
1479414300.163281	51.579103	19.356433	22.030044
1479414300.181373	51.981720	19.080459	21.828724
1479414300.193133	52.303815	18.859680	21.667667
1479414300.205238	53.140865	18.959620	21.118353
1479414300.229298	54.737296	18.979079	19.696637
1479414300.241328	55.087650	19.193420	18.700592
1479414300.259274	55.367933	19.364893	17.903755
1479414300.271109	56.243957	19.294649	17.756833
1479414300.283201	56.582666	19.169314	17.008592
1479414300.301264	56.853634	19.069045	16.409999
1479414300.307253	57.649783	19.265393	15.931124
1479414300.325101	57.924593	19.629893	15.337791
1479414300.337340	58.144441	19.921493	14.863123
1479414300.354927	58.682429	20.223914	14.132999
1479414300.361282	59.185241	20.534991	13.618978
1479414300.427291	61.355521	21.272002	10.754338
1479414300.451220	61.689347	21.827989	9.910152
1479414300.475203	62.569278	22.432726	9.397904
1479414300.493325	62.946517	22.647744	9.340355
1479414300.505215	63.393152	22.819758	8.593534
1479414300.517180	63.750460	22.957370	7.996077
1479414300.535289	63.891463	23.067459	7.658268
1479414300.541180	64.728484	23.708655	6.827396
1479414301.021103	68.755421	26.630001	-0.704852
1479414301.039303	68.836916	26.627830	-0.914272
1479414301.195231	69.790225	28.208054	-5.133142
1479414301.231097	69.623138	27.991322	-5.148178
1479414301.243322	69.458668	27.786027	-5.099636
1479414301.255236	69.616779	27.760072	-5.341116
1479414301.363382	69.085304	26.417533	-5.094631
1479414301.387276	68.968393	26.241207	-4.592049
1479414301.399291	69.007294	26.040232	-4.444498
1479414301.411239	69.038414	25.879452	-4.326458
1479414301.429231	69.208154	25.750828	-4.091870
1479414301.447028	68.909415	25.371366	-4.324668
1479414301.477210	69.253276	24.243469	-4.975308
1479414301.489262	69.524888	23.888916	-5.451888
1479414301.519303	69.524930	23.502814	-5.507458
1479414301.543240	69.582895	23.145083	-5.907430
1479414301.567184	70.011070	22.957620	-6.261521
1479414301.585351	70.058701	22.514534	-6.691092
1479414301.597258	70.096805	22.160065	-7.034749
1479414301.621222	69.905442	22.078302	-7.992130
1479414301.633091	69.612089	22.018502	-8.425970
1479414301.663270	69.638676	21.337779	-9.176840
1479414301.675195	69.905630	21.218662	-9.443816
1479414301.687269	69.974348	20.985086	-10.358178
1479414301.699131	70.174167	20.798226	-10.949512
1479414301.711071	70.334022	20.648737	-11.422579
1479414301.728917	70.389485	20.460006	-11.730954
